session,title,keys,file_path,file_type
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00232_00_ave.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00230_00_ave.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00231_00_ave.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00229_00_ave.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00232_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00233_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00232_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00230_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00229_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00228_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00231_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00234_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00233_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00228_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00229_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00234_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00231_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00230_00_norm.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00229_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00234_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00229_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00228_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00231_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00230_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00228_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00233_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00230_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00234_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00232_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00233_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00232_00_azim.h5,unknown
sc5665,LT02_31_Atactic_100ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00231_00_azim.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00227_00_ave.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00226_00_ave.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00227_00_ave.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00226_00_ave.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00227_00_norm.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00226_00_norm.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00227_00_norm.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00226_00_norm.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00226_00_azim.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00227_00_azim.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00226_00_azim.h5,unknown
sc5665,LT02_31_Atactic_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00227_00_azim.h5,unknown
sc5665,LaB6,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00028_00_ave.h5,unknown
sc5665,LaB6,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00028_00_ave.h5,unknown
sc5665,LaB6,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00028_00_norm.h5,unknown
sc5665,LaB6,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00028_00_norm.h5,unknown
sc5665,LaB6,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00028_00_azim.h5,unknown
sc5665,LaB6,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00028_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00029_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00030_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00031_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00032_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00033_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00034_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00029_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00030_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00031_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00032_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00033_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00034_00_ave.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00029_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00030_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00031_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00032_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00033_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00034_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00029_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00030_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00031_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00032_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00033_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00034_00_norm.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00029_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00030_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00031_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00032_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00033_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00034_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00029_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00030_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00031_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00032_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00033_00_azim.h5,unknown
sc5665,LaB6_centered,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00034_00_azim.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00037_00_ave.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00039_00_ave.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00040_00_ave.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00037_00_ave.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00039_00_ave.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00040_00_ave.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00037_00_norm.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00039_00_norm.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00040_00_norm.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00037_00_norm.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00039_00_norm.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00040_00_norm.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00037_00_azim.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00039_00_azim.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_eiger2_00040_00_azim.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00037_00_azim.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00039_00_azim.h5,unknown
sc5665,LaB6_linkam,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\ed4\ed4_20250404-090414\ed4_waxs_00040_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00176_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00179_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00177_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00177_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00181_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00178_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00179_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00181_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00178_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00180_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00176_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00180_00_ave.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00180_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00177_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00181_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00178_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00181_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00180_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00176_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00179_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00178_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00177_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00176_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00179_00_norm.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00181_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00177_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00179_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00180_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00176_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00181_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00178_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00178_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00177_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00180_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00179_00_azim.h5,unknown
sc5665,Lense_28A_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00176_00_azim.h5,unknown
sc5665,Lense_28A_6_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00175_00_ave.h5,unknown
sc5665,Lense_28A_6_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00175_00_ave.h5,unknown
sc5665,Lense_28A_6_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00175_00_norm.h5,unknown
sc5665,Lense_28A_6_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00175_00_norm.h5,unknown
sc5665,Lense_28A_6_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00175_00_azim.h5,unknown
sc5665,Lense_28A_6_20ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00175_00_azim.h5,unknown
sc5665,Lense_28B_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00184_00_ave.h5,unknown
sc5665,Lense_28B_6_200ms_1_1m,,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_waxs_00187_00_ave.h5,unknown
